sa2_code_2021,Private 4 profit%,Fee per hr,Fee growth%,% fee above cap,Low quality%,On track%,Prenatal visits%,Low b/weight%,Age4 enr%,Reg/remote%,Indig%,SEIFA %,cluster
208021176,50,13,3.51925048463299,61.9047619047619,0,54.89999999999999,94.7,5.9,101.15606936416187,0,0.27726432532347506,0.82,1
208021177,63.64,13,3.51925048463299,61.9047619047619,9.090909090909092,68,94.7,5.9,96.8,0,0.3207184092366902,0.92,1
208021178,12.5,13,3.51925048463299,61.9047619047619,0,55.60000000000001,94.7,5.9,85.92233009708737,0,0,0.91,1
208021179,57.14,13,3.51925048463299,61.9047619047619,0,70,94.7,5.9,102.65486725663717,0,0,0.92,1
208021180,50,13,3.51925048463299,61.9047619047619,25,46.5,94.7,5.9,81.94444444444444,0,0,0.76,1
208021181,40,13,3.51925048463299,61.9047619047619,0,49.400000000000006,94.7,5.9,89.8989898989899,0,1.0309278350515465,0.85,1
208021182,77.78,13,3.51925048463299,61.9047619047619,0,53.6,94.7,5.9,87.4015748031496,0,0.8108108108108109,0.83,1
208021426,42.86,13,3.51925048463299,61.9047619047619,14.285714285714285,68.9,94.7,5.9,89.10891089108911,0,0,0.81,1
208021427,40,13,3.51925048463299,61.9047619047619,20,58.00000000000001,94.7,5.9,102.40963855421687,0,0.9765625,0.8,1
208031183,50,12.25,5.96659820246085,39.5348837209302,0,64.7,90.7,7,87.356321839080465,0,0.6048387096774194,0.85,1
208031185,60,12.25,5.96659820246085,39.5348837209302,0,57.900000000000006,90.7,7,84.13793103448276,0,0.8284023668639053,0.68,3
208031186,66.67,12.25,5.96659820246085,39.5348837209302,0,60.4,90.7,7,80.3030303030303,0,1.2444444444444445,0.62,3
208031187,0,12.25,5.96659820246085,39.5348837209302,50,63.9,90.7,7,73.80952380952381,0,0.9685230024213076,0.57,3
208031188,54.55,12.25,5.96659820246085,39.5348837209302,9.090909090909092,68,90.7,7,91.18773946360153,0,0.7042253521126761,0.71,1
208031189,20,12.25,5.96659820246085,39.5348837209302,0,67.19999999999999,90.7,7,86.74698795180723,0,0.9813542688910696,0.8,1
208031190,50,12.25,5.96659820246085,39.5348837209302,0,75.2,90.7,7,86.88524590163934,0,0.6666666666666667,0.78,1
208031191,85.71,12.25,5.96659820246085,39.5348837209302,42.857142857142854,66.29999999999998,90.7,7,94.35483870967742,0,1.206636500754148,0.74,3
208031193,25,12.25,5.96659820246085,39.5348837209302,0,73.4,90.7,7,87.73584905660378,0,1.088646967340591,0.81,1
208041194,37.5,12.92,4.15943741833774,81.8181818181818,0,62.6,95.6,7.9,89.3854748603352,0,0.2955665024630542,0.96,1
208041195,53.85,12.92,4.15943741833774,81.8181818181818,7.6923076923076925,70.7,95.6,7.9,84.47488584474885,0,0.24213075060532688,0.94,1
209011196,0,11.72,3.87278193260798,18.9189189189189,0,63.5,89.5,6.2,83.63636363636363,0,0.911854103343465,0.58,3
209011197,15.38,11.72,3.87278193260798,18.9189189189189,7.6923076923076925,73.6,89.5,6.2,98.76543209876543,0,0.6906077348066298,0.75,3
209011198,40,11.72,3.87278193260798,18.9189189189189,10,57.70000000000002,89.5,6.2,87.62886597938144,0,0.2857142857142857,0.84,3
209011199,50,11.72,3.87278193260798,18.9189189189189,12.5,51.8,89.5,6.2,96.29629629629629,0,2.685765443151298,0.29,3
209011200,25,11.72,3.87278193260798,18.9189189189189,0,62.9,89.5,6.2,93.16239316239316,0,0,0.9,3
209011201,0,11.72,3.87278193260798,18.9189189189189,0,68.39999999999999,89.5,6.2,83.78378378378379,0,0,0.97,3
209011202,54.55,11.72,3.87278193260798,18.9189189189189,0,71.3,89.5,6.2,88.94009216589862,0,1.6033755274261603,0.82,3
209011203,44.44,11.72,3.87278193260798,18.9189189189189,0,55.8,89.5,6.2,96.55172413793103,0,1.5418502202643172,0.77,3
209011204,40,11.72,3.87278193260798,18.9189189189189,0,68.5,89.5,6.2,87.39495798319328,0,0.6915629322268326,0.61,3
209021205,25,11.68,4.77516464325278,10.7142857142857,0,47.10000000000001,89.1,5.1,73.75,0,1.4198782961460443,0.65,3
209021428,58.33,11.68,4.77516464325278,10.7142857142857,25,53.6,89.1,5.1,100.53763440860214,0,1.132686084142395,0.51,3
209021429,66.67,11.68,4.77516464325278,10.7142857142857,0,69,89.1,5.1,86.33540372670807,0,0.9163802978235968,0.67,3
209031209,16.67,11.39,5.63783421924448,17.3913043478261,0,65.2,89.1,4.7,89.86486486486487,0,1.0491803278688523,0.9,3
209031210,0,11.39,5.63783421924448,17.3913043478261,0,76.9,89.1,4.7,86.8421052631579,0,0,0.73,3
209031211,0,11.39,5.63783421924448,17.3913043478261,0,72.5,89.1,4.7,82.35294117647058,100,2.491103202846975,0.55,2
209031212,20,11.39,5.63783421924448,17.3913043478261,20,73.2,89.1,4.7,105.55555555555556,100,0,0.84,3
209031213,80,11.39,5.63783421924448,17.3913043478261,0,64.6,89.1,4.7,83.83838383838383,0,0.5607476635514018,0.87,3
209031214,20,11.39,5.63783421924448,17.3913043478261,0,70.1,89.1,4.7,82.35294117647058,0,1.7456359102244388,0.94,3
209031215,42.86,11.39,5.63783421924448,17.3913043478261,14.285714285714285,64.5,89.1,4.7,85.63218390804597,0,1.5841584158415842,0.81,3
209041216,100,10.87,6.26867896743106,2.98507462686567,0,74.1,88.3,7,83.56164383561644,0,1.0178117048346056,0.76,3
209041217,0,10.87,6.26867896743106,2.98507462686567,0,68.29999999999998,88.3,7,92.85714285714286,0,3.125,0.41,3
209041220,45.45,10.87,6.26867896743106,2.98507462686567,9.090909090909092,62.5,88.3,7,91.97860962566845,0,2.6590693257359925,0.53,3
209041221,0,10.87,6.26867896743106,2.98507462686567,33.33333333333333,53.29999999999999,88.3,7,91.07142857142857,0,2.0172910662824206,0.46,3
209041223,45.45,10.87,6.26867896743106,2.98507462686567,9.090909090909092,56.600000000000016,88.3,7,91.74311926605505,0,1.7883755588673622,0.09,3
209041224,50,10.87,6.26867896743106,2.98507462686567,10,52.400000000000006,88.3,7,82.69720101781171,100,3.85697067095219,0.49,2
209041225,25,10.87,6.26867896743106,2.98507462686567,25,56.70000000000002,88.3,7,61.80555555555556,100,2.5331724969843186,0.51,2
209041431,50,10.87,6.26867896743106,2.98507462686567,0,52.1,88.3,7,94.04761904761905,0,1.641025641025641,0.34,3
209041432,50,10.87,6.26867896743106,2.98507462686567,25,46.3,88.3,7,75,0,3.1423290203327174,0.2,3
209041433,55.56,10.87,6.26867896743106,2.98507462686567,11.11111111111111,54.400000000000006,88.3,7,100.46082949308757,0,1.056910569105691,0.53,3
209041435,66.67,10.87,6.26867896743106,2.98507462686567,0,62,88.3,7,86.95652173913044,0,1.1787819253438114,0.7,3
209041436,57.14,10.87,6.26867896743106,2.98507462686567,0,48.40000000000001,88.3,7,81.52866242038218,0,2.127659574468085,0.53,3
209041437,57.14,10.87,6.26867896743106,2.98507462686567,14.285714285714285,54.400000000000006,88.3,7,82.78829604130809,0,0.8964719491035281,0.59,3
210011226,50,11.28,4.44111865268407,23.0769230769231,0,69.59999999999998,97.6,4.6,87.96296296296296,0,0.6230529595015576,0.55,3
210011228,42.86,11.28,4.44111865268407,23.0769230769231,0,62.5,97.6,4.6,79,0,0,0.66,3
210011231,0,11.28,4.44111865268407,23.0769230769231,0,67.39999999999999,97.6,4.6,79.7979797979798,0,0,0.88,3
210031236,25,11.61,3.29953587596627,18.75,25,55.2,97,4.5,88.54166666666666,0,1.9005847953216373,0.59,3
210031237,33.33,11.61,3.29953587596627,18.75,0,28.200000000000003,97,4.5,86.99551569506725,0,0.628930817610063,0.2,3
210031439,0,11.61,3.29953587596627,18.75,0,60,97,4.5,88.57142857142857,0,0,0.76,3
210031440,50,11.61,3.29953587596627,18.75,0,42.90000000000001,97,4.5,89,0,0.5494505494505495,0.28,3
210051242,37.5,10.97,3.38634711780857,5.45454545454546,37.5,31.1,92.1,7.4,71.83098591549296,0,1.6764459346186085,0.02,2
210051243,30,10.97,3.38634711780857,5.45454545454546,10,32.7,92.1,7.4,77.29083665338645,0,0.8921933085501859,0.03,2
210051245,50,10.97,3.38634711780857,5.45454545454546,16.666666666666664,49.7,92.1,7.4,87.06467661691542,0,1,0.4,3
210051246,55.56,10.97,3.38634711780857,5.45454545454546,11.11111111111111,55.7,92.1,7.4,84.5679012345679,0,0.4287245444801715,0.71,3
210051247,50,10.97,3.38634711780857,5.45454545454546,33.33333333333333,35.2,92.1,7.4,84.34782608695653,0,0.990916597853014,0.04,2
210051250,50,10.97,3.38634711780857,5.45454545454546,50,53.2,92.1,7.4,87.34177215189874,0,0.683371298405467,0.28,3
210051441,0,10.97,3.38634711780857,5.45454545454546,0,33.3,92.1,7.4,82.0754716981132,0,2.727272727272727,0.19,2
210051442,25,10.97,3.38634711780857,5.45454545454546,0,50.1,92.1,7.4,100.56179775280899,0,1.1363636363636365,0.49,3
210051443,58.33,10.97,3.38634711780857,5.45454545454546,16.666666666666664,43.400000000000006,92.1,7.4,88.08290155440415,0,0.6657789613848202,0.33,3
210051445,62.5,10.97,3.38634711780857,5.45454545454546,0,54.89999999999999,92.1,7.4,81.32854578096948,0,1.0021668472372698,0.66,3
211011251,60,11.4,5.64492494549045,17.3913043478261,0,57.900000000000006,97.8,6.1,85.03937007874016,0,1.366742596810934,0.46,3
211011254,62.5,11.4,5.64492494549045,17.3913043478261,0,51.8,97.8,6.1,81.2807881773399,0,0.8936550491510277,0.66,3
211011256,40,11.4,5.64492494549045,17.3913043478261,10,63.2,97.8,6.1,98.11320754716981,0,1.0917030567685588,0.72,3
211011257,40,11.4,5.64492494549045,17.3913043478261,40,62,97.8,6.1,101.12359550561798,0,1.2422360248447204,0.79,3
211011258,50,11.4,5.64492494549045,17.3913043478261,0,65.7,97.8,6.1,82.35294117647058,0,0,0.82,3
211011259,33.33,11.4,5.64492494549045,17.3913043478261,0,72,97.8,6.1,85.48387096774194,0,1.1554621848739497,0.7,3
211011260,43.75,11.4,5.64492494549045,17.3913043478261,0,58.3,97.8,6.1,87.16577540106952,0,0.7625272331154684,0.74,3
211011446,30,11.4,5.64492494549045,17.3913043478261,20,56.8,97.8,6.1,86.95652173913044,0,1.2110726643598615,0.48,3
211011447,85.71,11.4,5.64492494549045,17.3913043478261,42.857142857142854,55.60000000000001,97.8,6.1,84.66257668711657,0,1.044932079414838,0.51,3
211011448,0,11.4,5.64492494549045,17.3913043478261,0,66.69999999999999,97.8,6.1,87.22222222222223,0,0.8050089445438283,0.59,3
211011449,0,11.4,5.64492494549045,17.3913043478261,0,66.69999999999999,97.8,6.1,95.08196721311475,0,0,0.63,3
211021261,42.86,12.22,8.70885832691272,40,0,65.99999999999999,97.3,5.4,74.17218543046357,0,0.3694581280788177,0.89,1
211021262,0,12.22,8.70885832691272,40,0,70.2,97.3,5.4,81.57894736842105,0,0.6507592190889371,0.92,1
211031263,40,11.15,6.21959827894278,6.97674418604651,20,56.89999999999999,98.5,5.3,79.19463087248322,0,0.8244994110718492,0.56,3
211031265,62.5,11.15,6.21959827894278,6.97674418604651,12.5,65.2,98.5,5.3,84.88888888888889,0,0.4420866489832007,0.83,3
211031266,50,11.15,6.21959827894278,6.97674418604651,10,61.7,98.5,5.3,86.53061224489797,0,0.5835156819839533,0.56,3
211031267,50,11.15,6.21959827894278,6.97674418604651,0,58.099999999999994,98.5,5.3,80.36363636363636,0,0.7064868336544637,0.7,3
211031268,0,11.15,6.21959827894278,6.97674418604651,0,78.59999999999998,98.5,5.3,84.8,0,0,0.86,3
211031450,41.18,11.15,6.21959827894278,6.97674418604651,5.88235294117647,55.89999999999999,98.5,5.3,91.58878504672897,0,0.8455034588777863,0.48,3
211031451,83.33,11.15,6.21959827894278,6.97674418604651,0,66.19999999999999,98.5,5.3,93.65079365079364,0,0.383509108341323,0.61,3
211031452,0,11.15,6.21959827894278,6.97674418604651,0,67.19999999999999,98.5,5.3,87.09677419354838,0,2.035623409669211,0.62,3
211041269,71.43,11.65,4.33943042319069,12,0,69.59999999999998,97.7,4.6,89.83050847457628,0,0.7633587786259541,0.65,3
211041270,50,11.65,4.33943042319069,12,25,66.29999999999998,97.7,4.6,95.58823529411765,0,0.84530853761623,0.78,3
211041271,57.14,11.65,4.33943042319069,12,14.285714285714285,60.5,97.7,4.6,84.14634146341463,0,0.5720823798627002,0.72,3
211041272,42.86,11.65,4.33943042319069,12,0,60.099999999999994,97.7,4.6,90.66666666666666,0,0.5673758865248227,0.79,3
211041273,40,11.65,4.33943042319069,12,0,64.4,97.7,4.6,91.72932330827066,0,0,0.81,3
211051274,12.5,11.04,6.05537032663928,13.1578947368421,0,53.29999999999999,98.2,5.5,96.875,0,0,0.75,3
211051275,25,11.04,6.05537032663928,13.1578947368421,0,57.600000000000016,98.2,5.5,85.23489932885906,0,1.7364657814096014,0.65,3
211051276,28.57,11.04,6.05537032663928,13.1578947368421,0,58.70000000000001,98.2,5.5,96.20253164556962,100,4.555555555555555,0.5,3
211051277,50,11.04,6.05537032663928,13.1578947368421,0,69.49999999999999,98.2,5.5,77.51937984496125,0,2.784503631961259,0.47,3
211051278,33.33,11.04,6.05537032663928,13.1578947368421,0,45,98.2,5.5,77.11864406779661,100,1.954887218045113,0.55,3
211051279,50,11.04,6.05537032663928,13.1578947368421,0,49.3,98.2,5.5,74.24242424242425,0,1.0810810810810811,0.63,3
211051280,20,11.04,6.05537032663928,13.1578947368421,40,76.3,98.2,5.5,67.64705882352942,0,0.7312614259597806,0.65,3
211051281,30.77,11.04,6.05537032663928,13.1578947368421,0,60,98.2,5.5,87.5,0,1.701222753854333,0.58,3
211051282,0,11.04,6.05537032663928,13.1578947368421,0,42.00000000000001,98.2,5.5,75,0,1.8148820326678767,0.84,3
211051283,42.86,11.04,6.05537032663928,13.1578947368421,28.57142857142857,39.900000000000006,98.2,5.5,76.66666666666667,0,0.7425742574257426,0.61,3
211051284,33.33,11.04,6.05537032663928,13.1578947368421,33.33333333333333,61.1,98.2,5.5,85.98130841121495,0,0.43859649122807015,0.73,3
211051285,0,11.04,6.05537032663928,13.1578947368421,0,55.39999999999999,98.2,5.5,71.42857142857143,0,0.8650519031141869,0.6,3
211051286,22.22,11.04,6.05537032663928,13.1578947368421,11.11111111111111,55.2,98.2,5.5,89.32584269662921,100,3.2169117647058822,0.3,3
212021293,46.15,10.91,5.34869994824797,4.87804878048781,0,62.7,94.2,6.4,88.70967741935483,0,1.06951871657754,0.7,3
212021295,0,10.91,5.34869994824797,4.87804878048781,0,54.1,94.2,6.4,75.12437810945273,0,1.3397129186602872,0.03,3
212021297,60,10.91,5.34869994824797,4.87804878048781,0,41.70000000000001,94.2,6.4,85.88957055214725,0,0.8639308855291578,0.26,3
212021299,80,10.91,5.34869994824797,4.87804878048781,0,59.8,94.2,6.4,72.61904761904762,0,0,0.82,3
212021453,60,10.91,5.34869994824797,4.87804878048781,0,55.1,94.2,6.4,78.51851851851852,0,2.445302445302445,0.49,3
212021454,33.33,10.91,5.34869994824797,4.87804878048781,0,60.6,94.2,6.4,88.69047619047619,0,0.6335797254487857,0.53,3
212021455,25,10.91,5.34869994824797,4.87804878048781,0,48.50000000000001,94.2,6.4,86.11111111111111,0,1.2720156555772992,0.51,3
212021456,80,10.91,5.34869994824797,4.87804878048781,0,49.2,94.2,6.4,83.03571428571429,0,1.1119936457505957,0.32,3
212041309,40,11.2,6.03183629160445,14.0350877192982,20,50.4,93.1,7.4,81.56028368794325,0,0,0.47,3
212041310,71.43,11.2,6.03183629160445,14.0350877192982,14.285714285714285,47.20000000000001,93.1,7.4,81.08108108108108,0,0.5701254275940707,0.38,3
212041312,37.5,11.2,6.03183629160445,14.0350877192982,0,41.900000000000006,93.1,7.4,90.36144578313254,0,1.01716465352829,0.22,3
212041313,50,11.2,6.03183629160445,14.0350877192982,0,68.39999999999999,93.1,7.4,94.69026548672566,0,0.667779632721202,0.73,3
212041316,100,11.2,6.03183629160445,14.0350877192982,0,56.20000000000002,93.1,7.4,83.87096774193549,0,0.591715976331361,0.26,3
212041317,50,11.2,6.03183629160445,14.0350877192982,0,49.3,93.1,7.4,71.13821138211382,0,0.503235082674335,0.09,3
212041318,41.67,11.2,6.03183629160445,14.0350877192982,16.666666666666664,39.900000000000006,93.1,7.4,88.33333333333333,0,0.5215123859191656,0.1,3
212041459,60,11.2,6.03183629160445,14.0350877192982,0,44.1,93.1,7.4,80.24691358024691,0,1.216089803554724,0.16,3
212041460,33.33,11.2,6.03183629160445,14.0350877192982,16.666666666666664,53.2,93.1,7.4,77.09251101321586,0,0,0.1,3
212051319,66.67,11.95,4.99395003057955,35.8490566037736,0,51.7,94.3,6.9,91.22807017543859,0,0.6206361520558572,0.72,3
212051321,50,11.95,4.99395003057955,35.8490566037736,12.5,67.19999999999999,94.3,6.9,91.98113207547169,0,0,0.84,1
212051322,54.55,11.95,4.99395003057955,35.8490566037736,0,61.2,94.3,6.9,83.1858407079646,0,0,0.78,1
212051323,50,11.95,4.99395003057955,35.8490566037736,37.5,67.19999999999999,94.3,6.9,87.41258741258741,0,0.7398273736128237,0.83,1
212051324,42.86,11.95,4.99395003057955,35.8490566037736,0,62.1,94.3,6.9,89.80582524271846,0,0,0.83,1
212051325,72.73,11.95,4.99395003057955,35.8490566037736,18.181818181818183,60.4,94.3,6.9,84.5528455284553,0,0.5227781926811054,0.69,3
212051326,45.45,11.95,4.99395003057955,35.8490566037736,9.090909090909092,58.5,94.3,6.9,93.00411522633745,0,0.9696186166774402,0.69,3
212051327,22.22,11.95,4.99395003057955,35.8490566037736,22.22222222222222,69.2,94.3,6.9,86.1878453038674,0,0.4618937644341801,0.83,1
213011328,50,10.83,7.68151056486829,4.54545454545455,0,38.9,93.7,7.7,96,0,0.5454545454545455,0.12,3
213011329,75,10.83,7.68151056486829,4.54545454545455,0,39.4,93.7,7.7,103.19148936170212,0,0,0.47,3
213011331,50,10.83,7.68151056486829,4.54545454545455,0,37,93.7,7.7,38.88888888888889,0,0.5758157389635317,0.16,3
213011332,37.5,10.83,7.68151056486829,4.54545454545455,0,60.3,93.7,7.7,94.48275862068965,0,1.015228426395939,0.37,3
213011333,0,10.83,7.68151056486829,4.54545454545455,0,39,93.7,7.7,90.625,0,0,0.05,3
213011334,63.64,10.83,7.68151056486829,4.54545454545455,0,39.4,93.7,7.7,88.16326530612245,0,0.5387205387205387,0.05,3
213011335,0,10.83,7.68151056486829,4.54545454545455,0,36.6,93.7,7.7,84.57446808510637,0,1.1970534069981584,0.05,3
213011336,0,10.83,7.68151056486829,4.54545454545455,0,50.5,93.7,7.7,69.1588785046729,0,0.43795620437956206,0.2,3
213011337,40,10.83,7.68151056486829,4.54545454545455,0,50,93.7,7.7,85.49618320610686,0,0.36496350364963503,0.08,3
213011338,42.86,10.83,7.68151056486829,4.54545454545455,0,34.5,93.7,7.7,93.20388349514563,0,1.10062893081761,0.1,3
213011339,66.67,10.83,7.68151056486829,4.54545454545455,11.11111111111111,38.1,93.7,7.7,59.44055944055944,0,1.282051282051282,0.42,3
213011340,0,10.83,7.68151056486829,4.54545454545455,0,53.5,93.7,7.7,75.57251908396947,0,1.0062893081761006,0.66,3
213021341,16.67,12.12,5.4957111845692,40.7407407407407,0,66.29999999999998,96.9,5.9,75.92592592592592,0,0.8171603677221655,0.64,1
213021342,55.56,12.12,5.4957111845692,40.7407407407407,0,61.3,96.9,5.9,75.87719298245614,0,0.4511278195488722,0.37,3
213021343,71.43,12.12,5.4957111845692,40.7407407407407,0,64.5,96.9,5.9,71.92118226600985,0,1.2454212454212454,0.33,3
213021344,55.56,12.12,5.4957111845692,40.7407407407407,0,63.9,96.9,5.9,82.76923076923077,0,0.23014959723820483,0.86,1
213021345,0,12.12,5.4957111845692,40.7407407407407,0,68.79999999999998,96.9,5.9,88.60759493670885,0,1.2468827930174564,0.53,1
213021346,57.14,12.12,5.4957111845692,40.7407407407407,0,64.9,96.9,5.9,69.28571428571428,0,0.8684863523573202,0.87,1
213031347,45.45,12.14,4.08048478971897,46.1538461538462,0,40.70000000000001,96.2,6.2,90.5,0,1.088646967340591,0.23,3
213031348,25,12.14,4.08048478971897,46.1538461538462,0,55.2,96.2,6.2,80.15873015873017,0,0.8714596949891068,0.49,1
213031349,60,12.14,4.08048478971897,46.1538461538462,0,71.2,96.2,6.2,86.8421052631579,0,0.6906077348066298,0.77,1
213031350,100,12.14,4.08048478971897,46.1538461538462,0,65.5,96.2,6.2,90.9090909090909,0,0.5141388174807198,0.82,1
213031351,33.33,12.14,4.08048478971897,46.1538461538462,0,60.5,96.2,6.2,101.44927536231884,0,1.434878587196468,0.56,1
213031352,20,12.14,4.08048478971897,46.1538461538462,0,78.29999999999998,96.2,6.2,82.5136612021858,0,1.1119936457505957,0.86,1
213041353,70,10.65,1.72966219140476,5.17241379310345,40,56.10000000000001,90,5.6,91.01449275362319,100,2.710843373493976,0.45,2
213041358,50,10.65,1.72966219140476,5.17241379310345,40,54.1,90,5.6,91.47286821705426,0,2.8136531365313653,0.28,3
213041359,50,10.65,1.72966219140476,5.17241379310345,12.5,51.7,90,5.6,60.79545454545454,0,0.5699254712845244,0.09,3
213041360,20,10.65,1.72966219140476,5.17241379310345,0,55.00000000000001,90,5.6,90.58823529411765,0,0.20352781546811397,0.65,3
213041461,0,10.65,1.72966219140476,5.17241379310345,0,46.5,90,5.6,60.29411764705882,0,0.6864988558352403,0.36,2
213041462,33.33,10.65,1.72966219140476,5.17241379310345,0,52.900000000000006,90,5.6,100,0,0,0.59,3
213041463,50,10.65,1.72966219140476,5.17241379310345,12.5,53.29999999999999,90,5.6,85.76512455516014,0,0.7874015748031495,0.64,3
213051361,63.64,11.36,5.42395199819459,14.4329896907217,0,47.60000000000001,95.7,7.4,73.36244541484717,0,1.5861027190332326,0.39,3
213051362,10,11.36,5.42395199819459,14.4329896907217,0,47.5,95.7,7.4,78.90625,0,1.9174041297935105,0.28,3
213051363,50,11.36,5.42395199819459,14.4329896907217,16.666666666666664,47.900000000000006,95.7,7.4,86.41975308641975,0,0.6216696269982238,0.52,3
213051368,50,11.36,5.42395199819459,14.4329896907217,16.666666666666664,59,95.7,7.4,78.97196261682244,100,1.6730038022813687,0.41,3
213051464,77.78,11.36,5.42395199819459,14.4329896907217,0,56.49999999999999,95.7,7.4,88.46153846153845,0,0.7696007696007696,0.88,3
213051466,71.43,11.36,5.42395199819459,14.4329896907217,0,68.5,95.7,7.4,93.16770186335404,0,0.7200338839474798,0.86,3
213051467,33.33,11.36,5.42395199819459,14.4329896907217,0,47.3,95.7,7.4,74.32950191570882,0,2.2117962466487935,0.12,3
213051468,53.85,11.36,5.42395199819459,14.4329896907217,0,53.5,95.7,7.4,87.25,100,2.9067420266451354,0.42,2
214011370,43.75,11.06,6.2098275128959,2.17391304347826,0,42.80000000000001,89.3,4.5,91.63763066202091,0,2.1775544388609713,0.29,3
214011371,63.64,11.06,6.2098275128959,2.17391304347826,9.090909090909092,68.09999999999998,89.3,4.5,99.58333333333333,0,2.754644458680333,0.3,3
214011372,30,11.06,6.2098275128959,2.17391304347826,10,43.900000000000006,89.3,4.5,87.34177215189874,0,4.213483146067416,0.11,3
214011373,44.44,11.06,6.2098275128959,2.17391304347826,0,72,89.3,4.5,87.5598086124402,0,1.1541632316570487,0.77,3
214011374,62.5,11.06,6.2098275128959,2.17391304347826,0,56.39999999999999,89.3,4.5,84.4574780058651,0,1.5191199580932426,0.57,3
214011375,62.5,11.06,6.2098275128959,2.17391304347826,0,61.6,89.3,4.5,93.80530973451327,0,2.3487544483985765,0.41,3
214011376,100,11.06,6.2098275128959,2.17391304347826,0,58.099999999999994,89.3,4.5,87.36842105263159,0,1.6682113067655238,0.69,3
214021377,50,11.27,6.42862210439143,11.9047619047619,0,73.5,87.4,4.3,83.83838383838383,0,2.2488755622188905,0.47,3
214021378,33.33,11.27,6.42862210439143,11.9047619047619,0,71.1,87.4,4.3,63.829787234042556,100,0,0.84,3
214021379,41.67,11.27,6.42862210439143,11.9047619047619,16.666666666666664,55.8,87.4,4.3,87.22627737226277,0,3.7436548223350257,0.37,3
214021381,25,11.27,6.42862210439143,11.9047619047619,12.5,67.5,87.4,4.3,86.57407407407408,0,0.995475113122172,0.94,3
214021382,25,11.27,6.42862210439143,11.9047619047619,12.5,60.4,87.4,4.3,84.91379310344827,0,0.9649122807017544,0.82,3
214021383,50,11.27,6.42862210439143,11.9047619047619,16.666666666666664,54.400000000000006,87.4,4.3,84.52380952380952,0,3.0602171767028628,0.48,3
214021384,37.5,11.27,6.42862210439143,11.9047619047619,0,56.00000000000001,87.4,4.3,88.07339449541286,0,4.5531197301854975,0.23,3
214021385,54.55,11.27,6.42862210439143,11.9047619047619,0,65.1,87.4,4.3,77.27272727272727,0,1.818181818181818,0.54,3
215021395,0,10.01,5.30881658068651,7.69230769230769,0,59.3,91.1,7.1,79.62962962962963,100,4.779411764705882,0.45,2
215021396,0,10.01,5.30881658068651,7.69230769230769,0,76.6,91.1,7.1,73.13432835820896,100,7.82608695652174,0.2,2
215021398,0,10.01,5.30881658068651,7.69230769230769,0,69.4,91.1,7.1,86.04651162790698,100,6.25,0.33,2
215021399,0,10.01,5.30881658068651,7.69230769230769,0,61,91.1,7.1,80.3030303030303,100,7.6923076923076925,0.13,2
215021469,27.27,10.01,5.30881658068651,7.69230769230769,18.181818181818183,48.90000000000001,91.1,7.1,88,100,14.5933014354067,0.09,2
215021470,60,10.01,5.30881658068651,7.69230769230769,20,47.400000000000006,91.1,7.1,90.2542372881356,100,8.767576509511994,0.2,2
215031400,0,10.6,1.21317174254795,10,0,45.1,84.1,4.7,62.5,100,2.346041055718475,0.29,2
215031401,0,10.6,1.21317174254795,10,0,55.39999999999999,84.1,4.7,101.88679245283019,100,4.371584699453552,0.27,2
215031402,0,10.6,1.21317174254795,10,0,73.2,84.1,4.7,87.8048780487805,100,9.205020920502092,0.16,2
215031403,0,10.6,1.21317174254795,10,50,55.00000000000001,84.1,4.7,73.46938775510205,100,9.187279151943462,0.08,2
215031404,40,10.6,1.21317174254795,10,10,49.6,84.1,4.7,100.70921985815602,100,8.031674208144796,0.24,2
215031405,0,10.6,1.21317174254795,10,25,55.60000000000001,84.1,4.7,88.73239436619718,100,7.653061224489796,0.32,2
216011406,16.67,10.31,1.95004319833287,12.5,0,37.9,92.4,6.4,96.22641509433963,100,6.7085953878406714,0.27,2
216011407,33.33,10.31,1.95004319833287,12.5,0,49.6,92.4,6.4,102.020202020202,100,4.710632570659488,0.26,2
216011408,0,10.31,1.95004319833287,12.5,0,50,92.4,6.4,91.8918918918919,100,6.696428571428571,0.41,2
216011409,0,10.31,1.95004319833287,12.5,100,58.4,92.4,6.4,103.03030303030303,100,3.883495145631067,0.22,2
216011410,0,10.31,1.95004319833287,12.5,0,58.4,92.4,6.4,65.85365853658537,100,4.910714285714286,0.19,2
216031415,16.67,10.97,4.8895213383375,9.52380952380953,0,29.70000000000001,89.9,7.9,106.94444444444444,100,15.009746588693956,0.08,2
216031416,30.77,10.97,4.8895213383375,9.52380952380953,7.6923076923076925,52.1,89.9,7.9,82.98755186721992,100,6.887417218543046,0.28,2
216031418,0,10.97,4.8895213383375,9.52380952380953,0,71.4,89.9,7.9,57.14285714285714,100,2.608695652173913,0.54,2
216031419,0,10.97,4.8895213383375,9.52380952380953,0,53.1,89.9,7.9,91.30434782608695,100,7.6069730586370845,0.35,2
217031471,25,10.45,-2.0372419714055,11.1111111111111,0,52.400000000000006,83.3,5.7,113.33333333333333,100,1.6574585635359116,0.2,2
217031472,42.86,10.45,-2.0372419714055,11.1111111111111,0,50,83.3,5.7,83.89261744966443,100,2.72189349112426,0.14,2
217031473,33.33,10.45,-2.0372419714055,11.1111111111111,0,58.5,83.3,5.7,118.86792452830188,100,1.10803324099723,0.46,2
